Mouse,Slice,Soma_Area_microns2,Soma_MajorAxisLength_microns,Roundness,Object_Number,NumberBranchEnds,NumberNonTrunkBranches,NumberTrunks,TotalObjectSkeletonLength_microns,AverageBranchLength_microns,Virus
175-1-8,slice1,115.983,19.83147623,0.375486536,27,24,17,9,136.3912899,5.245818843,Cyr61_MD
175-1-8,slice1,58.3443,11.89905467,0.524666859,28,16,12,4,94.43456178,5.902160111,Cyr61_MD
175-1-8,slice1,47.4075,11.71760163,0.4396223,29,7,2,5,28.73034883,4.104335546,Cyr61_MD
175-1-8,slice1,44.6292,7.989791792,0.890139957,30,10,7,5,53.10165214,4.425137679,Cyr61_MD
175-1-8,slice1,59.8437,10.34666429,0.711750596,31,1,0,1,0.716984856,0.716984856,Cyr61_MD
175-1-8,slice1,54.4635,11.70799786,0.505883363,32,12,8,4,64.20692501,5.350577084,Cyr61_MD
175-1-8,slice1,75.8079,12.33649174,0.634221908,33,3,2,3,14.81065176,2.962130353,Cyr61_MD
175-1-8,slice1,53.4933,14.40595707,0.328189949,34,11,5,8,54.88356149,4.221812422,Cyr61_MD
175-1-8,slice1,51.5088,13.96811338,0.336136789,35,7,3,5,30.63527322,3.829409152,Cyr61_MD
175-1-8,slice1,60.3729,11.68346579,0.563130142,36,6,3,3,13.376682,2.229447001,Cyr61_MD
175-1-8,slice1,72.1476,11.57764355,0.685317242,37,8,3,5,47.56703107,5.945878883,Cyr61_MD
175-1-8,slice1,54.684,13.94512739,0.358034949,38,7,3,4,42.8240159,6.117716557,Cyr61_MD
175-1-8,slice1,38.3229,10.97209861,0.405311644,39,7,5,4,46.23497018,5.137218908,Cyr61_MD
175-1-8,slice1,63.9891,11.11185088,0.659847098,40,2,0,2,5.909848568,2.954924284,Cyr61_MD
175-1-8,slice1,58.2561,9.711596564,0.786448449,41,7,6,4,38.4649702,3.84649702,Cyr61_MD
175-1-8,slice1,66.2823,11.31157125,0.659571404,42,7,2,5,55.43531889,7.91933127,Cyr61_MD
175-1-8,slice1,48.2895,9.895958257,0.627837306,43,9,6,4,61.06928855,6.106928855,Cyr61_MD
175-1-8,slice1,66.4587,15.90449594,0.334520041,44,8,4,6,32.33019742,3.233019742,Cyr61_MD
175-1-8,slice1,68.7519,10.61368518,0.777074075,45,9,4,7,41.41989455,3.765444959,Cyr61_MD
175-1-8,slice1,52.1262,9.473525197,0.739508134,46,10,7,3,83.76677411,8.376677411,Cyr61_MD
175-1-8,slice1,64.0773,10.30074113,0.768913306,47,10,13,3,71.0535615,4.440847594,Cyr61_MD
175-1-8,slice1,57.2418,12.46748532,0.468884277,48,8,5,5,58.34547071,5.834547071,Cyr61_MD
175-1-8,slice1,85.6422,16.94140792,0.379925929,49,6,4,4,22.98828812,2.873536015,Cyr61_MD
175-1-8,slice1,38.1465,9.502981568,0.537830023,50,11,8,5,48.8718036,3.759369508,Cyr61_MD
175-1-8,slice1,36.7794,10.09167315,0.459820582,51,0,0,0,0,0,Cyr61_MD
175-1-8,slice1,54.243,9.94484244,0.698325669,52,7,1,6,22.04637913,3.149482732,Cyr61_MD
175-1-8,slice1,41.013,8.44544783,0.732126775,53,0,0,0,0,0,Cyr61_MD
175-1-8,slice1,47.5398,10.83585702,0.515514562,54,12,5,7,63.73341006,5.311117505,Cyr61_MD
175-1-8,slice1,54.1107,10.03651207,0.683955188,55,8,4,6,20.57637911,2.057637911,Cyr61_MD
175-1-8,slice1,52.5231,9.701175118,0.710578039,56,5,1,4,19.48160643,3.896321286,Cyr61_MD
175-1-8,slice1,56.7567,11.64619628,0.532793655,57,11,9,5,82.23707704,5.874076931,Cyr61_MD
175-1-8,slice1,48.9069,9.881920345,0.637672307,58,14,10,4,66.40627368,4.743305263,Cyr61_MD
175-1-8,slice1,65.5767,13.66029664,0.447444749,59,1,0,1,0.506984856,0.506984856,Cyr61_MD
175-1-8,slice1,37.044,7.919163756,0.752089191,60,9,8,3,62.72562209,5.702329281,Cyr61_MD
175-1-8,slice1,61.2108,10.57997809,0.696255498,61,4,1,3,12.32668193,3.081670482,Cyr61_MD
175-1-8,slice1,42.2478,8.928233529,0.674812525,62,9,4,5,60.00436452,6.667151614,Cyr61_MD
175-1-8,slice1,80.5266,13.80281198,0.538163621,63,17,10,7,76.94230389,4.526017876,Cyr61_MD
175-1-8,slice1,75.4992,13.56081258,0.522734352,64,9,4,5,41.55527332,4.617252591,Cyr61_MD
175-1-8,slice1,38.7639,9.623152315,0.532970122,65,8,5,3,54.79657662,6.849572078,Cyr61_MD
175-1-8,slice1,64.4301,10.01463567,0.8179535,66,9,6,5,40.60100055,3.69100005,Cyr61_MD
175-1-8,slice1,61.8282,9.2883983,0.912462576,67,11,10,3,66.96421303,5.15109331,Cyr61_MD
175-1-8,slice1,48.8187,8.992011767,0.768745517,68,0,0,0,0,0,Cyr61_MD
175-1-8,slice1,39.8664,8.074812654,0.778488549,69,5,1,4,13.8836669,2.776733379,Cyr61_MD
175-1-8,slice1,57.4182,10.76322366,0.631066262,70,7,4,5,38.83401583,4.314890648,Cyr61_MD
175-1-8,slice1,36.603,10.42769409,0.428598095,71,10,6,4,59.44642495,5.944642495,Cyr61_MD
175-1-8,slice2,50.8032,16.63288775,0.233811503,1,0,0,0,0,0,Cyr61_MD
175-1-8,slice2,71.9712,13.12500162,0.531949164,2,15,11,6,77.88421323,4.581424308,Cyr61_MD
175-1-8,slice2,48.069,12.29501681,0.404871263,3,12,7,5,55.29737955,4.608114963,Cyr61_MD
175-1-8,slice2,77.616,13.50606751,0.541755768,4,11,5,7,64.60944031,5.384120026,Cyr61_MD
175-1-8,slice2,51.5529,13.58093773,0.3558801,5,6,3,5,18.09240922,2.261551152,Cyr61_MD
175-1-8,slice2,69.1488,14.84826196,0.399340654,6,4,1,3,41.3478338,10.33695845,Cyr61_MD
175-1-8,slice2,58.653,12.73938056,0.460154556,7,19,19,4,114.720138,4.987832087,Cyr61_MD
175-1-8,slice2,74.1762,19.76822305,0.241679289,8,19,20,4,155.6603353,6.485847304,Cyr61_MD
175-1-8,slice2,79.38,11.50263213,0.763882836,9,7,3,5,22.74225788,2.842782235,Cyr61_MD
175-1-8,slice2,63.6363,9.835981532,0.83749,10,19,23,2,115.878229,4.635129159,Cyr61_MD
175-1-8,slice2,68.0463,11.3618481,0.67114549,11,9,6,3,45.35894014,5.039882238,Cyr61_MD
175-1-8,slice2,58.4766,11.04640941,0.610168751,12,12,8,6,73.97245559,5.283746828,Cyr61_MD
175-1-8,slice2,89.3466,14.63277984,0.531293463,13,13,9,4,78.61612244,6.047394034,Cyr61_MD
175-1-8,slice2,70.2513,11.24480495,0.707392792,14,6,4,4,35.79210679,4.474013349,Cyr61_MD
175-1-8,slice2,78.5862,11.41256208,0.768227947,15,10,4,6,46.28592484,4.628592484,Cyr61_MD
175-1-8,slice2,42.6888,13.2686244,0.308725331,16,11,8,3,57.16371296,5.196701178,Cyr61_MD
175-1-8,slice2,75.9402,15.04813494,0.426988817,17,21,16,7,111.7677745,4.859468456,Cyr61_MD
175-1-8,slice2,78.0129,10.86146681,0.841975748,18,9,7,4,82.6210469,7.511004264,Cyr61_MD
175-1-8,slice2,61.2108,10.59842629,0.693833727,19,0,0,0,0,0,Cyr61_MD
175-1-8,slice2,58.0797,9.710056799,0.784315761,20,2,0,3,6.380803159,2.126934386,Cyr61_MD
175-1-8,slice2,75.5433,12.08731586,0.658334067,21,13,6,9,59.87260695,3.99150713,Cyr61_MD
175-1-8,slice2,50.6709,9.346257114,0.738572764,22,3,1,4,19.81462145,3.96292429,Cyr61_MD
175-1-8,slice2,93.8448,13.35229637,0.670206144,23,12,8,8,66.34657672,4.146661045,Cyr61_MD
175-1-8,slice2,61.74,12.82724476,0.477760214,24,14,9,7,57.31657653,3.582286033,Cyr61_MD
175-1-8,slice2,77.175,12.06491203,0.67505388,25,6,2,4,18.62050017,3.103416695,Cyr61_MD
175-1-8,slice2,58.1679,10.95637534,0.616963825,26,14,8,6,62.6113494,4.472239243,Cyr61_MD
175-1-8,slice2,55.4337,10.36935106,0.656418526,27,15,10,7,74.55406153,4.385533031,Cyr61_MD
175-1-8,slice2,46.305,12.60949245,0.370802621,28,9,5,4,65.06803119,7.229781244,Cyr61_MD
175-1-8,slice2,40.9689,8.668888484,0.694124845,29,7,3,4,25.277182,3.611026,Cyr61_MD
175-1-8,slice2,70.4718,13.28192386,0.508631802,30,18,11,9,98.47551658,4.923775829,Cyr61_MD
175-1-8,slice2,75.2346,12.38073895,0.624934645,31,5,2,3,30.41034898,6.082069795,Cyr61_MD
175-1-8,slice2,54.8163,13.39388867,0.389050939,32,11,7,4,69.86200087,6.351090988,Cyr61_MD
175-1-8,slice2,61.9605,10.82446163,0.673305902,33,1,0,1,0.84,0.84,Cyr61_MD
175-1-8,slice2,67.032,11.41563109,0.654926322,34,5,3,3,21.73446999,3.622411666,Cyr61_MD
175-1-8,slice2,55.3014,10.03223199,0.699602112,35,17,12,7,95.66471349,5.03498492,Cyr61_MD
175-1-8,slice2,53.802,9.476012923,0.762881793,36,12,5,7,55.0426068,4.5868839,Cyr61_MD
175-1-8,slice2,54.7281,11.75239433,0.504507678,37,12,7,5,62.47340997,5.206117497,Cyr61_MD
175-1-8,slice2,62.8425,11.49457317,0.605588855,38,13,10,5,76.0811982,5.07207988,Cyr61_MD
175-1-8,slice2,76.1607,13.39865176,0.540155554,39,7,2,5,37.24100054,5.320142934,Cyr61_MD
175-1-8,slice2,74.2203,12.52334428,0.602548742,40,0,0,0,0,0,Cyr61_MD
175-1-8,slice2,64.7388,13.03564209,0.485076134,41,5,1,4,10.47271224,2.094542449,Cyr61_MD
175-1-8,slice2,41.9391,10.70191321,0.466236614,42,9,7,2,57.3824552,6.375828356,Cyr61_MD
175-1-8,slice2,50.4945,12.93061864,0.384517038,43,14,10,6,86.35265261,5.397040788,Cyr61_MD
175-1-8,slice2,84.0546,13.37873964,0.597917411,44,11,3,8,53.8695918,4.897235618,Cyr61_MD
175-1-8,slice2,69.0606,14.31699997,0.42897938,45,19,24,3,141.7195324,5.248871571,Cyr61_MD
175-1-8,slice2,37.1763,9.555609752,0.518393411,46,5,3,2,21.92336398,4.384672796,Cyr61_MD
175-1-8,slice2,84.8484,12.05629189,0.743235197,47,17,10,11,55.58562182,2.646934372,Cyr61_MD
175-1-8,slice2,65.1798,10.76639729,0.715949415,48,10,9,5,60.19944027,4.299960019,Cyr61_MD
175-1-8,slice2,42.9093,9.399126808,0.618424278,49,0,0,0,0,0,Cyr61_MD
175-1-8,slice2,35.0595,8.879509789,0.566158271,50,14,14,4,94.96265281,5.275702934,Cyr61_MD
175-1-8,slice2,61.3431,9.369884238,0.889625837,51,14,9,7,59.06863714,3.691789821,Cyr61_MD
175-1-8,slice2,48.8187,9.518090349,0.686114635,52,3,1,2,9.581757739,3.193919246,Cyr61_MD
175-1-8,slice2,45.864,9.321767192,0.672025175,53,7,3,4,19.81462153,2.830660218,Cyr61_MD
175-1-8,slice2,73.6911,11.64089607,0.692392467,54,11,7,6,75.96074345,5.843134111,Cyr61_MD
175-1-8,slice2,53.9784,12.42897158,0.444897265,55,1,0,1,2.95492424,2.95492424,Cyr61_MD
175-1-8,slice2,71.883,11.09260678,0.743822098,56,12,8,6,87.73566786,6.266833419,Cyr61_MD
175-1-8,slice2,50.0094,10.99268039,0.526931984,57,7,3,7,54.11562214,5.411562214,Cyr61_MD
175-1-8,slice2,31.2228,6.829960389,0.852207979,58,7,4,3,51.00783408,7.286833439,Cyr61_MD
175-1-8,slice2,68.0022,17.94871031,0.268761209,59,13,9,4,63.76325832,4.904866025,Cyr61_MD
175-1-8,slice2,78.8949,13.08252769,0.586915695,60,8,2,6,42.71592481,5.339490601,Cyr61_MD
175-1-8,slice2,70.4718,13.76983221,0.473225552,61,8,3,5,41.35401586,5.169251982,Cyr61_MD
175-1-8,slice2,54.9045,10.95080101,0.582943259,62,13,8,5,58.68466767,4.514205206,Cyr61_MD
175-1-8,slice2,53.7579,9.051568155,0.835419796,63,9,7,4,57.85341006,5.259400914,Cyr61_MD
175-1-8,slice2,50.0094,11.73703169,0.462216249,64,4,2,5,16.0346215,2.290660214,Cyr61_MD
175-1-8,slice2,68.8842,13.4082109,0.487851981,65,9,4,5,52.18959155,5.798843506,Cyr61_MD
175-1-8,slice2,34.8831,7.490122553,0.791675754,66,6,2,4,37.34290961,6.223818268,Cyr61_MD
175-1-8,slice2,52.8759,11.61865152,0.498719603,67,7,4,3,24.50924279,3.501320398,Cyr61_MD
175-1-8,slice2,69.237,12.18291589,0.593944505,68,7,1,6,16.87462145,2.410660207,Cyr61_MD
175-1-8,slice2,59.6232,9.578052959,0.827505581,69,8,2,8,37.63989452,3.763989452,Cyr61_MD
175-1-8,slice2,43.659,8.461037267,0.776491466,70,12,11,5,62.16150076,3.885093798,Cyr61_MD
175-1-8,slice2,58.9176,11.22209204,0.595672449,71,19,17,4,110.2952137,5.252153032,Cyr61_MD
175-1-8,slice2,37.8819,7.8572531,0.781268629,72,4,2,2,17.17160637,4.292901592,Cyr61_MD
175-1-8,slice2,53.2728,12.27582803,0.450105221,73,0,0,0,0,0,Cyr61_MD
175-1-8,slice2,67.2966,13.55314793,0.466469105,74,9,7,4,61.51657675,5.592416068,Cyr61_MD
175-1-8,slice2,46.9224,9.923713435,0.606655175,75,4,2,2,23.81336401,5.953341002,Cyr61_MD
175-1-8,slice2,42.9975,8.471654467,0.76281084,76,0,0,0,0,0,Cyr61_MD
175-1-8,slice2,53.4051,10.54128032,0.611936174,77,4,2,2,10.98587884,2.746469711,Cyr61_MD
175-1-8,slice2,61.2108,10.32904349,0.730496202,78,20,19,6,99.49566795,3.979826718,Cyr61_MD
175-1-8,slice2,31.3551,8.50255546,0.552229194,79,6,2,5,21.24240934,3.034629906,Cyr61_MD
175-1-8,slice2,47.7162,10.2592052,0.577229524,80,4,2,2,11.42080312,2.85520078,Cyr61_MD
175-1-8,slice2,57.6387,13.31374139,0.414022613,81,12,10,5,108.9034559,7.260230394,Cyr61_MD
175-1-8,slice2,43.659,9.123791377,0.667779696,82,8,8,4,59.31466754,4.942888961,Cyr61_MD
175-1-8,slice2,74.6172,14.48844028,0.452590878,83,8,3,5,37.62497026,4.703121283,Cyr61_MD
175-1-8,slice2,89.082,16.90629495,0.39682881,84,19,11,8,109.2725016,5.751184293,Cyr61_MD
175-1-8,slice2,84.231,17.02488703,0.370010116,85,12,6,9,62.63245538,4.175497025,Cyr61_MD
175-1-8,slice2,83.2167,14.0137753,0.539523429,86,11,10,3,45.22100072,3.478538517,Cyr61_MD
175-1-8,slice2,57.771,11.12466236,0.594355555,87,9,3,6,54.69466741,6.077185268,Cyr61_MD
175-1-8,slice2,62.6661,11.84892393,0.568309562,88,10,3,7,50.66245529,5.066245529,Cyr61_MD
175-1-8,slice2,49.7889,9.722974441,0.670570373,89,4,1,3,9.878742569,2.469685642,Cyr61_MD
175-1-8,slice2,59.4027,10.76052914,0.653204319,90,9,6,5,58.34547071,5.304133701,Cyr61_MD
121-1-5,slice1,53.5815,10.68350687,0.597719355,1,7,3,4,23.19828808,3.314041155,TdT
121-1-5,slice1,51.2883,9.445010675,0.73202096,2,7,0,7,9.248742544,1.321248935,TdT
121-1-5,slice1,49.3479,12.42741158,0.406834178,3,16,11,5,90.6967741,5.668548381,TdT
121-1-5,slice1,55.7865,9.620107535,0.76750176,4,11,12,7,75.2411983,3.960063068,TdT
121-1-5,slice1,64.0332,10.61377004,0.723729003,5,14,11,5,68.20928869,4.263080543,TdT
121-1-5,slice1,49.5684,10.87357212,0.533790132,6,11,5,6,47.66894026,4.333540024,TdT
121-1-5,slice1,48.4218,10.81014598,0.527579523,7,11,8,5,49.99386432,3.84568187,TdT
121-1-5,slice1,89.9199,19.05173838,0.315425439,8,35,32,7,189.5413358,4.860034251,TdT
121-1-5,slice1,55.7424,10.55049652,0.637602461,9,15,15,5,93.63677415,4.681838708,TdT
121-1-5,slice1,83.0403,13.4665533,0.583023579,10,25,17,10,116.7182288,4.322897364,TdT
121-1-5,slice1,60.6375,10.14099222,0.750741644,11,4,1,3,25.91954585,6.479886463,TdT
121-1-5,slice1,66.6792,12.18655304,0.571661222,12,13,11,8,88.67501655,4.667106134,TdT
121-1-5,slice1,35.7651,9.120252339,0.547464362,13,6,3,3,9.740803122,1.623467187,TdT
121-1-5,slice1,38.2347,9.168771934,0.5790892,14,13,9,4,47.42290979,3.647916137,TdT
121-1-5,slice1,38.0583,8.419912229,0.683509217,15,5,2,3,15.19462141,3.038924283,TdT
121-1-5,slice1,49.9212,10.79655428,0.545286555,16,11,6,5,74.93547082,6.812315529,TdT
121-1-5,slice1,38.8521,12.04606627,0.340905588,17,7,2,7,25.16653062,2.79628118,TdT
121-1-5,slice1,56.2716,10.0593483,0.708043094,18,5,3,2,35.72622778,7.145245556,TdT
121-1-5,slice1,57.4182,11.75294847,0.52925629,19,8,3,7,23.27034876,2.327034876,TdT
121-1-5,slice1,53.361,9.372560544,0.773423866,20,26,20,8,153.4311384,5.479683513,TdT
121-1-5,slice1,50.1858,9.048442767,0.780446761,21,10,5,5,39.57210651,3.957210651,TdT
121-1-5,slice1,41.9391,7.962580068,0.84221234,22,14,11,4,79.36913736,5.291275824,TdT
121-1-5,slice1,33.2955,9.709149913,0.449710726,23,7,6,4,39.0440156,3.90440156,TdT
121-1-5,slice1,65.3121,13.05818433,0.487683629,24,12,8,4,74.65341027,6.221117522,TdT
121-1-5,slice1,61.1667,10.6691213,0.684176044,25,11,6,5,42.69225803,3.881114367,TdT
121-1-5,slice1,34.4862,7.610615454,0.75808151,26,10,6,5,44.95386434,4.08671494,TdT
121-1-5,slice1,58.9617,11.3468156,0.583085338,27,10,3,7,15.40462135,1.540462135,TdT
121-1-5,slice1,68.7519,11.08918267,0.711861897,28,13,7,6,82.62104663,6.355465125,TdT
121-1-5,slice1,48.3777,10.58463049,0.549798984,29,18,17,3,84.61913753,4.230956877,TdT
121-1-5,slice1,57.5946,10.69105543,0.64157986,30,13,7,6,65.83959178,5.064583983,TdT
121-1-5,slice1,77.7483,13.01778814,0.584153014,31,14,9,5,87.11184965,6.222274975,TdT
121-1-5,slice1,32.3253,7.898143384,0.65978533,32,4,0,4,21.57542451,5.393856128,TdT
121-1-5,slice1,58.4766,10.76446784,0.642550259,33,6,3,3,65.6594403,10.94324005,TdT
121-1-5,slice1,48.3777,10.12679593,0.600635807,34,8,5,3,42.94703087,5.368378858,TdT
121-1-5,slice1,43.1298,11.49558908,0.415551735,35,9,5,4,28.94909131,3.216565701,TdT
121-1-5,slice1,49.2156,11.27455546,0.492962687,36,10,4,9,53.31783414,4.101371857,TdT
121-1-5,slice1,40.131,7.986231031,0.801136209,37,10,7,5,67.05737999,5.588114999,TdT
121-1-5,slice1,68.2227,13.15877233,0.501658616,38,17,11,6,68.42547092,4.025027701,TdT
121-1-5,slice1,49.3038,10.64574481,0.553908984,39,9,6,5,47.02401575,4.274910522,TdT
121-1-5,slice1,43.7913,10.30771522,0.524774996,40,11,12,5,85.25169804,5.014805767,TdT
121-1-5,slice1,52.2144,10.06342741,0.656460462,41,0,0,0,0,0,TdT
121-1-5,slice1,36.6471,9.899034086,0.476172261,42,11,11,4,47.4738641,3.164924273,TdT
121-1-5,slice1,63.1512,10.8830293,0.678878617,43,14,8,6,60.69150091,4.335107208,TdT
121-1-5,slice1,32.3253,7.375361727,0.756634313,44,14,9,5,70.61245555,5.043746825,TdT
121-1-5,slice1,52.4349,9.820913478,0.692192346,45,12,7,5,49.20481897,4.100401581,TdT
121-1-5,slice1,43.6149,8.588068415,0.752928972,46,7,2,5,23.92145487,3.417350696,TdT
121-1-5,slice1,52.5231,9.800367444,0.696266903,47,10,6,4,54.31069785,5.431069785,TdT
121-1-5,slice1,61.6518,9.775688224,0.821412287,48,17,13,8,98.37978912,4.684751863,TdT
121-1-5,slice1,53.1846,10.37494569,0.62910676,49,19,14,11,87.54677404,3.501870962,TdT
121-1-5,slice1,44.9379,8.133822131,0.864835583,50,12,10,2,81.05787996,6.75482333,TdT
121-1-5,slice1,62.8866,11.19051496,0.639393312,51,14,9,5,81.35486486,5.811061775,TdT
121-1-5,slice1,37.926,8.516871636,0.665712874,52,7,3,4,22.82050037,3.260071481,TdT
121-1-5,slice1,42.1155,10.48549616,0.48772398,53,7,5,4,34.55321265,3.83924585,TdT
121-1-5,slice1,49.6566,9.762016376,0.66344975,54,8,7,3,38.45004604,3.845004604,TdT
121-1-5,slice1,40.5279,7.619866449,0.888729303,55,10,9,3,67.53451621,5.62787635,TdT
121-1-5,slice1,34.6626,8.78191559,0.572259139,56,14,10,4,74.46707667,5.319076905,TdT
121-1-5,slice1,56.2716,9.5134807,0.79162682,57,12,8,6,51.58687952,3.684777109,TdT
121-1-5,slice1,49.9212,10.69216156,0.555986325,58,12,5,9,41.02100059,2.930071471,TdT
121-1-5,slice1,63.5922,13.96669372,0.415075166,59,6,2,4,18.2005002,3.033416699,TdT
121-1-5,slice1,45.4671,8.761994936,0.754052142,60,9,5,6,49.5527581,4.504796191,TdT
121-1-5,slice1,57.771,10.60179857,0.654426545,61,2,0,2,7.502863775,3.751431887,TdT
121-1-5,slice2,45.2025,9.670294938,0.615450507,1,9,7,6,48.52386442,3.732604955,TdT
121-1-5,slice2,49.3479,10.69851505,0.548948737,2,19,16,9,83.93200106,3.357280042,TdT
121-1-5,slice2,62.0487,12.66660846,0.492404613,3,3,0,3,5.90984858,1.969949527,TdT
121-1-5,slice2,47.4957,8.671397502,0.804241022,4,11,8,5,68.6442129,5.280324069,TdT
121-1-5,slice2,67.6494,10.28099865,0.814898398,5,6,4,2,17.6425608,2.9404268,TdT
121-1-5,slice2,72.8973,12.25425967,0.618083862,6,27,28,8,159.2689265,4.424136846,TdT
121-1-5,slice2,52.0821,9.873902844,0.680175378,7,3,2,1,8.408742544,2.802914181,TdT
121-1-5,slice2,53.6697,11.83893576,0.487544159,8,8,4,5,39.16703079,4.35189231,TdT
121-1-5,slice2,92.2572,16.90224067,0.411170384,9,4,0,4,6.488894039,1.62222351,TdT
121-1-5,slice2,74.0439,13.10016581,0.549345814,10,19,15,8,109.0053651,4.739363699,TdT
121-1-5,slice2,54.5517,10.43501631,0.637869951,11,4,4,4,21.59653056,2.69956632,TdT
121-1-5,slice2,40.7043,8.924920842,0.650641354,12,6,5,1,35.48019744,5.913366241,TdT
121-1-5,slice2,67.1202,12.2933349,0.565488705,13,8,3,5,23.34240942,2.917801177,TdT
121-1-5,slice2,56.0511,11.21194099,0.567717984,14,6,4,4,45.03210661,5.629013327,TdT
121-1-5,slice2,59.7996,11.08061718,0.620126793,15,29,26,6,141.5095322,4.422172881,TdT
121-1-5,slice2,50.8032,13.08437433,0.377828981,16,4,1,3,5.279848543,1.319962136,TdT
121-1-5,slice2,69.4575,12.20284734,0.593891227,17,9,4,5,36.53893984,4.059882204,TdT
121-1-5,slice2,46.4814,8.653247679,0.790371096,18,9,5,4,30.47622776,3.386247529,TdT
121-1-5,slice2,64.5183,21.42213007,0.179006059,19,8,5,5,18.60557606,1.860557606,TdT
121-1-5,slice2,53.361,10.02072747,0.676605582,20,11,4,7,40.86195514,3.714723195,TdT
121-1-5,slice2,37.8378,8.969573797,0.598814601,21,2,0,2,5.069848555,2.534924278,TdT
121-1-5,slice2,52.0821,11.82928636,0.473894333,22,8,5,3,29.78034888,3.722543609,TdT
121-1-5,slice2,62.0046,10.15111101,0.766137772,23,5,2,3,12.63859105,2.52771821,TdT
121-1-5,slice2,40.0428,8.3831001,0.72547968,24,12,7,5,62.90215214,5.241846011,TdT
121-1-5,slice2,64.0332,12.94422771,0.486589839,25,16,14,8,91.58772864,4.163078575,TdT
121-1-5,slice2,47.4516,14.17765596,0.300574485,26,5,1,4,8.306833423,1.661366685,TdT
121-1-5,slice2,47.4516,9.446080052,0.677107674,27,6,3,4,15.15859106,2.165513009,TdT
121-1-5,slice2,60.5493,9.683717513,0.822119636,28,19,18,5,79.13803147,3.440783977,TdT
121-1-5,slice2,74.6172,12.39996793,0.617885413,29,17,11,8,95.99772876,5.05251204,TdT
121-1-5,slice2,43.5267,11.09337545,0.450337837,30,6,3,3,12.8696971,2.144949516,TdT
121-1-5,slice2,41.4099,12.10320561,0.359926214,31,15,11,4,66.7094403,4.44729602,TdT
121-1-5,slice2,39.6018,7.658518709,0.85967736,32,10,5,5,51.65894006,5.165894006,TdT
121-1-5,slice2,39.2931,8.31895301,0.722918052,33,8,4,5,34.60416717,3.844907463,TdT
121-1-5,slice2,42.777,9.050483108,0.664931516,34,7,8,6,46.89481878,3.349629913,TdT
121-1-5,slice2,65.0475,13.0336872,0.487535383,35,10,11,5,77.47295546,4.842059716,TdT
121-1-5,slice2,94.3299,14.04954065,0.608464496,36,18,10,10,87.68471349,4.384235674,TdT
121-1-5,slice2,73.1619,13.86075056,0.484865851,37,13,8,5,65.91421302,5.070324078,TdT
121-1-5,slice2,57.771,9.523124546,0.811075112,38,0,0,0,0,0,TdT
121-1-5,slice2,51.7293,10.31434519,0.619103696,39,12,10,5,72.95230404,4.863486936,TdT
121-1-5,slice2,81.8937,15.5796262,0.429582464,40,16,21,5,107.6583802,4.140706932,TdT
121-1-5,slice2,41.1012,7.391824272,0.957770272,41,9,6,3,42.57798541,4.730887268,TdT
121-1-5,slice2,55.3455,9.632154358,0.759531109,42,13,15,4,87.27089528,4.593205015,TdT
121-1-5,slice2,47.4516,9.471198945,0.673520876,43,17,11,8,80.85406191,4.255476943,TdT
121-1-5,slice2,52.8318,8.743178152,0.879967983,44,5,1,4,18.35954572,3.671909143,TdT
121-1-5,slice2,63.3717,9.978490434,0.810355876,45,13,9,5,74.03215271,5.288010908,TdT
121-1-5,slice2,52.1703,10.593222,0.591939477,46,21,18,6,133.2685776,5.552857402,TdT
121-1-5,slice2,78.0129,12.41593643,0.64434369,47,0,0,0,0,0,TdT
121-1-5,slice2,61.3872,11.10683622,0.633588386,48,8,7,1,46.61275815,5.826594769,TdT
121-1-5,slice2,72.2799,15.04500409,0.406577219,49,21,14,9,95.80265287,4.165332733,TdT
121-1-5,slice2,53.0964,11.01364516,0.557330787,50,7,3,4,22.5235154,3.217645057,TdT
121-1-5,slice2,84.5397,20.38497813,0.259030152,51,27,25,8,190.3489269,5.7681493,TdT
121-1-5,slice2,55.3014,10.79808219,0.603883255,52,13,8,5,74.74295571,5.749458132,TdT
121-1-5,slice2,69.3252,10.50473239,0.799891835,53,8,6,4,43.24401582,4.324401582,TdT
121-1-5,slice2,74.8818,12.45770644,0.614342002,54,26,27,7,172.2827451,5.067139561,TdT
121-1-5,slice2,55.8747,11.16259342,0.570946099,55,8,5,5,42.54195506,4.254195506,TdT
121-1-5,slice2,40.7484,9.177418589,0.61599842,56,9,7,6,59.29356149,4.561043191,TdT
121-1-5,slice2,46.4814,10.61468083,0.525261342,57,9,3,5,46.17783394,5.772229242,TdT
121-1-5,slice2,68.2668,10.47673586,0.791895135,58,25,23,6,149.4920929,5.154899755,TdT
121-1-5,slice2,59.976,10.58563297,0.681481315,59,2,1,1,5.48984858,2.74492429,TdT
121-1-5,slice2,43.1739,8.266388883,0.804451258,60,11,7,4,63.29848583,5.754407803,TdT
121-1-5,slice2,38.7639,11.49007411,0.373845299,61,5,1,5,11.58859102,1.931431837,TdT
121-1-5,slice2,48.51,8.992373106,0.763823045,62,12,9,6,54.28959145,3.619306097,TdT
121-1-5,slice2,46.7019,8.553563953,0.812737792,63,8,6,2,43.22290965,5.402863706,TdT
121-1-5,slice2,67.3848,10.15404969,0.832134434,64,18,11,7,58.25848569,3.236582538,TdT
121-1-5,slice2,56.6685,12.60786417,0.453908999,65,12,9,7,52.8406977,3.302543606,TdT
